k1,k2,k3,p,value
0.626,0.751,0.001,0.5773684210526315,0.7458741004189124
0.626,0.751,0.001,0.6289473684210526,0.785031883665976
0.626,0.751,0.001,0.6805263157894736,0.8292952563169678
0.626,0.751,0.001,0.7321052631578947,0.8795766522328603
0.626,0.751,0.001,0.7836842105263158,0.9371190642257923
0.626,0.751,0.001,0.8352631578947368,1.003718668574629
0.626,0.751,0.001,0.8868421052631579,1.082224883985257
0.626,0.751,0.001,0.9384210526315789,1.1779958517445737
0.626,0.751,0.001,0.99,1.3070556698710716
0.626,0.751,0.126,0.01,0.5266362115112952
0.626,0.751,0.126,0.06157894736842105,0.5345096130231646
0.626,0.751,0.126,0.11315789473684211,0.5446145147651367
0.626,0.751,0.126,0.16473684210526315,0.5568807398789535
0.626,0.751,0.126,0.2163157894736842,0.5713187681352652
0.626,0.751,0.126,0.26789473684210524,0.5880019906630687
0.626,0.751,0.126,0.3194736842105263,0.6070575632427557
0.626,0.751,0.126,0.37105263157894736,0.6286631242470384
0.626,0.751,0.126,0.4226315789473684,0.6530480873892497
0.626,0.751,0.126,0.47421052631578947,0.680499177324867
0.626,0.751,0.126,0.5257894736842105,0.7113706923767804
0.626,0.751,0.126,0.5773684210526315,0.7461009320086025
0.626,0.751,0.126,0.6289473684210526,0.7852376827959793
0.626,0.751,0.126,0.6805263157894736,0.8294783120346665
0.626,0.751,0.126,0.7321052631578947,0.8797355061754866
0.626,0.751,0.126,0.7836842105263158,0.9372524533698852
0.626,0.751,0.126,0.8352631578947368,1.0038254815478886
0.626,0.751,0.126,0.8868421052631579,1.082304141184923
0.626,0.751,0.126,0.9384210526315789,1.178046732828852
0.626,0.751,0.126,0.99,1.3070776872868795
0.626,0.751,0.251,0.01,0.5268371073739997
0.626,0.751,0.251,0.06157894736842105,0.5347067008632729
0.626,0.751,0.251,0.11315789473684211,0.5448024906367752
0.626,0.751,0.251,0.16473684210526315,0.5570562701285895
0.626,0.751,0.251,0.2163157894736842,0.5714800144358803
0.626,0.751,0.251,0.26789473684210524,0.5881482105577018
0.626,0.751,0.251,0.3194736842105263,0.6071887849482138
0.626,0.751,0.251,0.37105263157894736,0.6287798901882709
0.626,0.751,0.251,0.4226315789473684,0.6531512582172612
0.626,0.751,0.251,0.47421052631578947,0.6805897869657702
0.626,0.751,0.251,0.5257894736842105,0.7114498446105637
0.626,0.751,0.251,0.5773684210526315,0.7461697297813674
0.626,0.751,0.251,0.6289473684210526,0.7852971825877177
0.626,0.751,0.251,0.6805263157894736,0.8295294968839402
0.626,0.751,0.251,0.7321052631578947,0.8797792722480695
0.626,0.751,0.251,0.7836842105263158,0.9372896061748772
0.626,0.751,0.251,0.8352631578947368,1.003856739068663
0.626,0.751,0.251,0.8868421052631579,1.0823301424902438
0.626,0.751,0.251,0.9384210526315789,1.1780680530345675
0.626,0.751,0.251,0.99,1.3070948697607658
0.626,0.751,0.376,0.01,0.5270245393983055
0.626,0.751,0.376,0.06157894736842105,0.5348825222231581
0.626,0.751,0.376,0.11315789473684211,0.544963696660907
0.626,0.751,0.376,0.16473684210526315,0.5572016788770155
0.626,0.751,0.376,0.2163157894736842,0.5716096133426838
0.626,0.751,0.376,0.26789473684210524,0.5882627033572723
0.626,0.751,0.376,0.3194736842105263,0.6072892804170786
0.626,0.751,0.376,0.37105263157894736,0.6288676920235754
0.626,0.751,0.376,0.4226315789473684,0.6532277269575566
0.626,0.751,0.376,0.47421052631578947,0.6806562528391322
0.626,0.751,0.376,0.5257894736842105,0.7115075559153667
0.626,0.751,0.376,0.5773684210526315,0.7462198256047645
0.626,0.751,0.376,0.6289473684210526,0.7853406817874342
0.626,0.751,0.376,0.6805263157894736,0.8295672975870918
0.626,0.751,0.376,0.7321052631578947,0.8798121578590625
0.626,0.751,0.376,0.7836842105263158,0.9373182551908177
0.626,0.751,0.376,0.8352631578947368,1.0038817370217972
0.626,0.751,0.376,0.8868421052631579,1.0823519952709266
0.626,0.751,0.376,0.9384210526315789,1.178087202252514
0.626,0.751,0.376,0.99,1.3071117165806818
0.626,0.751,0.501,0.01,0.5272015906151866
0.626,0.751,0.501,0.06157894736842105,0.5350442608732384
0.626,0.751,0.501,0.11315789473684211,0.545108598919694
0.626,0.751,0.501,0.16473684210526315,0.5573297812667564
0.626,0.751,0.501,0.2163157894736842,0.5717218322164399
0.626,0.751,0.501,0.26789473684210524,0.5883604066061126
0.626,0.751,0.501,0.3194736842105263,0.6073740206417932
0.626,0.751,0.501,0.37105263157894736,0.628941044307123
0.626,0.751,0.501,0.4226315789473684,0.6532911946113855
0.626,0.751,0.501,0.47421052631578947,0.6807112170845415
0.626,0.751,0.501,0.5257894736842105,0.7115552535544931
0.626,0.751,0.501,0.5773684210526315,0.7462613440696555
0.626,0.751,0.501,0.6289473684210526,0.7853769645319288
0.626,0.751,0.501,0.6805263157894736,0.8295991552106678
0.626,0.751,0.501,0.7321052631578947,0.8798402820061857
0.626,0.751,0.501,0.7836842105263158,0.9373432334122573
0.626,0.751,0.501,0.8352631578947368,1.0039040676022624
0.626,0.751,0.501,0.8868421052631579,1.0823721017155203
0.626,0.751,0.501,0.9384210526315789,1.1781054481024178
0.626,0.751,0.501,0.99,1.3071284252548372
0.626,0.751,0.626,0.01,0.5273702324977869
0.626,0.751,0.626,0.06157894736842105,0.5351955370395098
0.626,0.751,0.626,0.11315789473684211,0.5452419986696668
0.626,0.751,0.626,0.16473684210526315,0.5574461149310337
0.626,0.751,0.626,0.2163157894736842,0.5718225663878584
0.626,0.751,0.626,0.26789473684210524,0.5884472737589079
0.626,0.751,0.626,0.3194736842105263,0.6074487941226767
0.626,0.751,0.626,0.37105263157894736,0.6290054140745935
0.626,0.751,0.626,0.4226315789473684,0.6533467044064909
0.626,0.751,0.626,0.47421052631578947,0.6807592386787622
0.626,0.751,0.626,0.5257894736842105,0.7115969828343265
0.626,0.751,0.626,0.5773684210526315,0.746297809399262
0.626,0.751,0.626,0.6289473684210526,0.7854090414362904
0.626,0.751,0.626,0.6805263157894736,0.8296275837284113
0.626,0.751,0.626,0.7321052631578947,0.8798656845495976
0.626,0.751,0.626,0.7836842105263158,0.9373661319405429
0.626,0.751,0.626,0.8352631578947368,1.0039248995668477
0.626,0.751,0.626,0.8868421052631579,1.0823912347545352
0.626,0.751,0.626,0.9384210526315789,1.1781231941859396
0.626,0.751,0.626,0.99,1.3071450580458208
0.626,0.751,0.751,0.01,0.5275318577274173
0.626,0.751,0.751,0.06157894736842105,0.535338563298168
0.626,0.751,0.751,0.11315789473684211,0.5453666476023558
0.626,0.751,0.751,0.16473684210526315,0.5575537262960093
0.626,0.751,0.751,0.2163157894736842,0.5719149625349274
0.626,0.751,0.751,0.26789473684210524,0.5885264069785299
0.626,0.751,0.751,0.3194736842105263,0.6075165572386529
0.626,0.751,0.751,0.37105263157894736,0.6290635459445659
0.626,0.751,0.751,0.4226315789473684,0.653396750359311
0.626,0.751,0.751,0.47421052631578947,0.6808025421367776
0.626,0.751,0.751,0.5257894736842105,0.711634693900284
0.626,0.751,0.751,0.5773684210526315,0.7463309019062203
0.626,0.751,0.751,0.6289473684210526,0.7854383334414607
0.626,0.751,0.751,0.6805263157894736,0.8296537585709762
0.626,0.751,0.751,0.7321052631578947,0.8798893109112851
0.626,0.751,0.751,0.7836842105263158,0.9373876821649287
0.626,0.751,0.751,0.8352631578947368,1.0039447660146323
0.626,0.751,0.751,0.8868421052631579,1.0824097443678409
0.626,0.751,0.751,0.9384210526315789,1.1781406219895194
0.626,0.751,0.751,0.99,1.3071616427680022
0.626,0.751,0.876,0.01,0.5276875047471625
0.626,0.751,0.876,0.06157894736842105,0.5354748354563224
0.626,0.751,0.876,0.11315789473684211,0.5454843196150365
0.626,0.751,0.876,0.16473684210526315,0.5576545197674092
0.626,0.751,0.876,0.2163157894736842,0.5720009435316449
0.626,0.751,0.876,0.26789473684210524,0.5885996679985492
0.626,0.751,0.876,0.3194736842105263,0.6075790577756846
0.626,0.751,0.876,0.37105263157894736,0.6291170417446019
0.626,0.751,0.876,0.4226315789473684,0.6534427716974425
0.626,0.751,0.876,0.47421052631578947,0.6808423983093546
0.626,0.751,0.876,0.5257894736842105,0.7116694907741943
0.626,0.751,0.876,0.5773684210526315,0.7463615649876534
0.626,0.751,0.876,0.6289473684210526,0.7854656322407747
0.626,0.751,0.876,0.6805263157894736,0.829678330005478
0.626,0.751,0.876,0.7321052631578947,0.8799116806524796
0.626,0.751,0.876,0.7836842105263158,0.9374082835249897
0.626,0.751,0.876,0.8352631578947368,1.003963956384299
0.626,0.751,0.876,0.8868421052631579,1.0824278195180916
0.626,0.751,0.876,0.9384210526315789,1.178157828987069
0.626,0.751,0.876,0.99,1.3071781942857408
0.626,0.876,0.001,0.01,0.5425382370881247
0.626,0.876,0.001,0.06157894736842105,0.551433194629205
0.626,0.876,0.001,0.11315789473684211,0.5623624603214825
0.626,0.876,0.001,0.16473684210526315,0.575315183763907
0.626,0.876,0.001,0.2163157894736842,0.5903447111034659
0.626,0.876,0.001,0.26789473684210524,0.6075565737697111
0.626,0.876,0.001,0.3194736842105263,0.627102972356095
0.626,0.876,0.001,0.37105263157894736,0.6491818825152804
0.626,0.876,0.001,0.4226315789473684,0.6740399822988286
0.626,0.876,0.001,0.47421052631578947,0.7019793592407768
0.626,0.876,0.001,0.5257894736842105,0.7333686624802791
0.626,0.876,0.001,0.5773684210526315,0.7686602587882896
0.626,0.876,0.001,0.6289473684210526,0.8084163776152504
0.626,0.876,0.001,0.6805263157894736,0.8533498777834359
0.626,0.876,0.001,0.7321052631578947,0.9043907718283464
0.626,0.876,0.001,0.7836842105263158,0.9628024591178237
0.626,0.876,0.001,0.8352631578947368,1.030405969688943
0.626,0.876,0.001,0.8868421052631579,1.1100828881971694
0.626,0.876,0.001,0.9384210526315789,1.2072370168551325
0.626,0.876,0.001,0.99,1.3379715772709382
0.626,0.876,0.126,0.01,0.5428054114594572
0.626,0.876,0.126,0.06157894736842105,0.5517273947260273
0.626,0.876,0.126,0.11315789473684211,0.5626772092157122
0.626,0.876,0.126,0.16473684210526315,0.5756439632670758
0.626,0.876,0.126,0.2163157894736842,0.5906812184668362
0.626,0.876,0.126,0.26789473684210524,0.6078949034752057
0.626,0.876,0.126,0.3194736842105263,0.6274377325127753
0.626,0.876,0.126,0.37105263157894736,0.6495082570412567
0.626,0.876,0.126,0.4226315789473684,0.6743537498681191
0.626,0.876,0.126,0.47421052631578947,0.7022768788765514
0.626,0.876,0.126,0.5257894736842105,0.7336468343277249
0.626,0.876,0.126,0.5773684210526315,0.7689164673850812
0.626,0.876,0.126,0.6289473684210526,0.8086484240862699
0.626,0.876,0.126,0.6805263157894736,0.8535559068754281
0.626,0.876,0.126,0.7321052631578947,0.9045691995603482
0.626,0.876,0.126,0.7836842105263158,0.9629519071214547
0.626,0.876,0.126,0.8352631578947368,1.0305252134686835
0.626,0.876,0.126,0.8868421052631579,1.1101708302152642
0.626,0.876,0.126,0.9384210526315789,1.207292708664096
0.626,0.876,0.126,0.99,1.3379943903778315
0.626,0.876,0.251,0.01,0.5430474226918713
0.626,0.876,0.251,0.06157894736842105,0.5519604327375336
0.626,0.876,0.251,0.11315789473684211,0.5628966341772252
0.626,0.876,0.251,0.16473684210526315,0.5758469581475825
0.626,0.876,0.251,0.2163157894736842,0.5908663734250883
0.626,0.876,0.251,0.26789473684210524,0.6080618493793257
0.626,0.876,0.251,0.3194736842105263,0.6275868329738898
0.626,0.876,0.251,0.37105263157894736,0.649640360211198
0.626,0.876,0.251,0.4226315789473684,0.6744699959733742
0.626,0.876,0.251,0.47421052631578947,0.7023785565648115
0.626,0.876,0.251,0.5257894736842105,0.7337352777573991
0.626,0.876,0.251,0.5773684210526315,0.7689929860035578
0.626,0.876,0.251,0.6289473684210526,0.8087142577425452
0.626,0.876,0.251,0.6805263157894736,0.8536121999559056
0.626,0.876,0.251,0.7321052631578947,0.9046169890002287
0.626,0.876,0.251,0.7836842105263158,0.9629921203086109
0.626,0.876,0.251,0.8352631578947368,1.0305586732104972
0.626,0.876,0.251,0.8868421052631579,1.110198265252008
0.626,0.876,0.251,0.9384210526315789,1.2073147705491323
0.626,0.876,0.251,0.99,1.3380116876491561
0.626,0.876,0.376,0.01,0.5432730716024181
0.626,0.876,0.376,0.06157894736842105,0.5521681453100891
0.626,0.876,0.376,0.11315789473684211,0.5630845919754011
0.626,0.876,0.376,0.16473684210526315,0.5760148612085301
0.626,0.876,0.376,0.2163157894736842,0.5910148937152497
0.626,0.876,0.376,0.26789473684210524,0.608192240568147
0.626,0.876,0.376,0.3194736842105263,0.6277006568834187
0.626,0.876,0.376,0.37105263157894736,0.6497393000004297
0.626,0.876,0.376,0.4226315789473684,0.6745557331113736
0.626,0.876,0.376,0.47421052631578947,0.7024526939881355
0.626,0.876,0.376,0.5257894736842105,0.7337992958036552
0.626,0.876,0.376,0.5773684210526315,0.7690482210346135
0.626,0.876,0.376,0.6289473684210526,0.808761895991633
0.626,0.876,0.376,0.6805263157894736,0.853653281180907
0.626,0.876,0.376,0.7321052631578947,0.9046524161110652
0.626,0.876,0.376,0.7836842105263158,0.9630226723651805
0.626,0.876,0.376,0.8352631578947368,1.0305850201695237
0.626,0.876,0.376,0.8868421052631579,1.110220983760554
0.626,0.876,0.376,0.9384210526315789,1.2073343614881455
0.626,0.876,0.376,0.99,1.3380286019409988
0.626,0.876,0.501,0.01,0.5434860752555877
0.626,0.876,0.501,0.06157894736842105,0.5523590654790951
0.626,0.876,0.501,0.11315789473684211,0.5632533691468853
0.626,0.876,0.501,0.16473684210526315,0.5761625898990692
0.626,0.876,0.501,0.2163157894736842,0.5911432852055918
0.626,0.876,0.501,0.26789473684210524,0.6083032793009262
0.626,0.876,0.501,0.3194736842105263,0.6277963853473354
0.626,0.876,0.501,0.37105263157894736,0.6498216892906168
0.626,0.876,0.501,0.4226315789473684,0.6746266103882141
0.626,0.876,0.501,0.47421052631578947,0.70251370723431
0.626,0.876,0.501,0.5257894736842105,0.7338519024705148
0.626,0.876,0.501,0.5773684210526315,0.7690936914322295
0.626,0.876,0.501,0.6289473684210526,0.8088013252465274
0.626,0.876,0.501,0.6805263157894736,0.8536876056650184
0.626,0.876,0.501,0.7321052631578947,0.9046824317050159
0.626,0.876,0.501,0.7836842105263158,0.9630490529487759
0.626,0.876,0.501,0.8352631578947368,1.0306083354875128
0.626,0.876,0.501,0.8868421052631579,1.1102417164636287
0.626,0.876,0.501,0.9384210526315789,1.2073529241087497
0.626,0.876,0.501,0.99,1.338045358598917
0.626,0.876,0.626,0.01,0.5436888133661943
0.626,0.876,0.626,0.06157894736842105,0.552537494428885
0.626,0.876,0.626,0.11315789473684211,0.563408603115473
0.626,0.876,0.626,0.16473684210526315,0.5762965914778553
0.626,0.876,0.626,0.2163157894736842,0.5912583694607414
0.626,0.876,0.626,0.26789473684210524,0.6084018229608597
0.626,0.876,0.626,0.3194736842105263,0.6278806627142224
0.626,0.876,0.626,0.37105263157894736,0.6498937867572963
0.626,0.876,0.626,0.4226315789473684,0.6746883893483893
0.626,0.876,0.626,0.47421052631578947,0.7025667961570243
0.626,0.876,0.626,0.5257894736842105,0.7338977058404343
0.626,0.876,0.626,0.5773684210526315,0.7691334077205516
0.626,0.876,0.626,0.6289473684210526,0.8088359689897304
0.626,0.876,0.626,0.6805263157894736,0.8537180306404748
0.626,0.876,0.626,0.7321052631578947,0.9047093534513162
0.626,0.876,0.626,0.7836842105263158,0.9630730697110517
0.626,0.876,0.626,0.8352631578947368,1.0306299472395848
0.626,0.876,0.626,0.8868421052631579,1.1102613421260155
0.626,0.876,0.626,0.9384210526315789,1.2073709177785696
0.626,0.876,0.626,0.99,1.338062028663753
0.626,0.876,0.751,0.01,0.5438829691405098
0.626,0.876,0.751,0.06157894736842105,0.552706062008492
0.626,0.876,0.751,0.11315789473684211,0.5635535256385555
0.626,0.876,0.751,0.16473684210526315,0.5764204135191155
0.626,0.876,0.751,0.2163157894736842,0.5913637882105132
0.626,0.876,0.751,0.26789473684210524,0.6084914453369259
0.626,0.876,0.751,0.3194736842105263,0.6279568830465423
0.626,0.876,0.751,0.37105263157894736,0.6499587349789215
0.626,0.876,0.751,0.4226315789473684,0.6747439197261591
0.626,0.876,0.751,0.47421052631578947,0.7026144984265508
0.626,0.876,0.751,0.5257894736842105,0.7339389277547474
0.626,0.876,0.751,0.5773684210526315,0.7691692824167662
0.626,0.876,0.751,0.6289473684210526,0.8088674433113483
0.626,0.876,0.751,0.6805263157894736,0.8537458922598775
0.626,0.876,0.751,0.7321052631578947,0.9047342557025604
0.626,0.876,0.751,0.7836842105263158,0.9630955537064576
0.626,0.876,0.751,0.8352631578947368,1.0306504612713736
0.626,0.876,0.751,0.8868421052631579,1.1102802586899823
0.626,0.876,0.751,0.9384210526315789,1.2073885490750218
0.626,0.876,0.751,0.99,1.3380786438724765
0.626,0.876,0.876,0.01,0.5440697990958574
0.626,0.876,0.876,0.06157894736842105,0.552866546929597
0.626,0.876,0.876,0.11315789473684211,0.5636902206681045
0.626,0.876,0.876,0.16473684210526315,0.5765362741693867
0.626,0.876,0.876,0.2163157894736842,0.5914617672341729
0.626,0.876,0.876,0.26789473684210524,0.608574291545859
0.626,0.876,0.876,0.3194736842105263,0.628027053190543
0.626,0.876,0.876,0.37105263157894736,0.6500183683175704
0.626,0.876,0.876,0.4226315789473684,0.6747948462711229
0.626,0.876,0.876,0.47421052631578947,0.7026582640162924
0.626,0.876,0.876,0.5257894736842105,0.7339768262390667
0.626,0.876,0.876,0.5773684210526315,0.7692023894490267
0.626,0.876,0.876,0.6289473684210526,0.8088966487672762
0.626,0.876,0.876,0.6805263157894736,0.853771929809469
0.626,0.876,0.876,0.7321052631578947,0.9047577289532658
0.626,0.876,0.876,0.7836842105263158,0.9631169588605708
0.626,0.876,0.876,0.8352631578947368,1.0306702065530127
0.626,0.876,0.876,0.8868421052631579,1.1102986810327091
0.626,0.876,0.876,0.9384210526315789,1.2074059289550654
0.626,0.876,0.876,0.99,1.3380952211862631
0.751,0.001,0.001,0.01,0.5231557107598452
0.751,0.001,0.001,0.06157894736842105,0.5395811415223188
0.751,0.001,0.001,0.11315789473684211,0.5598437071060496
0.751,0.001,0.001,0.16473684210526315,0.5836509201265208
0.751,0.001,0.001,0.2163157894736842,0.610738963554553
0.751,0.001,0.001,0.26789473684210524,0.640818992706528
0.751,0.001,0.001,0.3194736842105263,0.6735374912097432
0.751,0.001,0.001,0.37105263157894736,0.7084508340142364
0.751,0.001,0.001,0.4226315789473684,0.7450170893127965
0.751,0.001,0.001,0.47421052631578947,0.7826090525211908
0.751,0.001,0.001,0.5257894736842105,0.8205514079570557
0.751,0.001,0.001,0.5773684210526315,0.8581819309519636
0.751,0.001,0.001,0.6289473684210526,0.8949328059764206
0.751,0.001,0.001,0.6805263157894736,0.9304255965404837
0.751,0.001,0.001,0.7321052631578947,0.9645754171094301
0.751,0.001,0.001,0.7836842105263158,0.9977114180840307
0.751,0.001,0.001,0.8352631578947368,1.0307537308251762
0.751,0.001,0.001,0.8868421052631579,1.0655891981861858
0.751,0.001,0.001,0.9384210526315789,1.1062444692149107
0.751,0.001,0.001,0.99,1.1661766448586803
0.751,0.001,0.126,0.01,0.5229012858106203
0.751,0.001,0.126,0.06157894736842105,0.5393412694459576
0.751,0.001,0.126,0.11315789473684211,0.55961943527291
0.751,0.001,0.126,0.16473684210526315,0.5834434424218382
0.751,0.001,0.126,0.2163157894736842,0.6105496931754679
0.751,0.001,0.126,0.26789473684210524,0.6406495492820237
0.751,0.001,0.126,0.3194736842105263,0.6733895937790542
0.751,0.001,0.126,0.37105263157894736,0.7083261029965575
0.751,0.001,0.126,0.4226315789473684,0.7449167768570084
0.751,0.001,0.126,0.47421052631578947,0.7825337401196695
0.751,0.001,0.126,0.5257894736842105,0.8205007280670036
0.751,0.001,0.126,0.5773684210526315,0.8581543779248917
0.751,0.001,0.126,0.6289473684210526,0.894925693365999
0.751,0.001,0.126,0.6805263157894736,0.9304351901984735
0.751,0.001,0.126,0.7321052631578947,0.9645972322506795
0.751,0.001,0.126,0.7836842105263158,0.9977406274872269
0.751,0.001,0.126,0.8352631578947368,1.0307856064331564
0.751,0.001,0.126,0.8868421052631579,1.0656195100029509
0.751,0.001,0.126,0.9384210526315789,1.1062697967385393
0.751,0.001,0.126,0.99,1.1661946472613405
0.751,0.001,0.251,0.01,0.5226721173491842
0.751,0.001,0.251,0.06157894736842105,0.5391544150992227
0.751,0.001,0.251,0.11315789473684211,0.5594677110376485
0.751,0.001,0.251,0.16473684210526315,0.5833211645099721
0.751,0.001,0.251,0.2163157894736842,0.6104523596258442
0.751,0.001,0.251,0.26789473684210524,0.6405735609539787
0.751,0.001,0.251,0.3194736842105263,0.6733320132664131
0.751,0.001,0.251,0.37105263157894736,0.708284451722633
0.751,0.001,0.251,0.4226315789473684,0.7448888719280427
0.751,0.001,0.251,0.47421052631578947,0.7825175733624881
0.751,0.001,0.251,0.5257894736842105,0.8204943893452281
0.751,0.001,0.251,0.5773684210526315,0.8581560225769027
0.751,0.001,0.251,0.6289473684210526,0.8949335493340951
0.751,0.001,0.251,0.6805263157894736,0.9304475950728341
0.751,0.001,0.251,0.7321052631578947,0.9646126859347817
0.751,0.001,0.251,0.7836842105263158,0.9977578445332078
0.751,0.001,0.251,0.8352631578947368,1.0308035543819356
0.751,0.001,0.251,0.8868421052631579,1.0656374258315866
0.751,0.001,0.251,0.9384210526315789,1.106287181425289
0.751,0.001,0.251,0.99,1.1662112516099725
0.751,0.001,0.376,0.01,0.5224597913681472
0.751,0.001,0.376,0.06157894736842105,0.5389898248611902
0.751,0.001,0.376,0.11315789473684211,0.5593401843638632
0.751,0.001,0.376,0.16473684210526315,0.5832228640544481
0.751,0.001,0.376,0.2163157894736842,0.610377467766722
0.751,0.001,0.376,0.26789473684210524,0.6405176942548207
0.751,0.001,0.376,0.3194736842105263,0.673291796824349
0.751,0.001,0.376,0.37105263157894736,0.708257208813059
0.751,0.001,0.376,0.4226315789473684,0.7448724002538318
0.751,0.001,0.376,0.47421052631578947,0.7825099893525578
0.751,0.001,0.376,0.5257894736842105,0.8204940278944637
0.751,0.001,0.376,0.5773684210526315,0.8581613822171259
0.751,0.001,0.376,0.6289473684210526,0.8949432729105427
0.751,0.001,0.376,0.6805263157894736,0.9304604747880343
0.751,0.001,0.376,0.7321052631578947,0.9646276806352336
0.751,0.001,0.376,0.7836842105263158,0.997774097697568
0.751,0.001,0.376,0.8352631578947368,1.0308204039775926
0.751,0.001,0.376,0.8868421052631579,1.0656544015864768
0.751,0.001,0.376,0.9384210526315789,1.1063039901969756
0.751,0.001,0.376,0.99,1.1662277591949648
0.751,0.001,0.501,0.01,0.5222607831217725
0.751,0.001,0.501,0.06157894736842105,0.5388402135862207
0.751,0.001,0.501,0.11315789473684211,0.559227563062545
0.751,0.001,0.501,0.16473684210526315,0.583138465507175
0.751,0.001,0.501,0.2163157894736842,0.6103150006729696
0.751,0.001,0.501,0.26789473684210524,0.6404725615489473
0.751,0.001,0.501,0.3194736842105263,0.6732605616272975
0.751,0.001,0.501,0.37105263157894736,0.708237225921422
0.751,0.001,0.501,0.4226315789473684,0.744861562192439
0.751,0.001,0.501,0.47421052631578947,0.7825065548219357
0.751,0.001,0.501,0.5257894736842105,0.8204965115506937
0.751,0.001,0.501,0.5773684210526315,0.8581684907046752
0.751,0.001,0.501,0.6289473684210526,0.8949538746944778
0.751,0.001,0.501,0.6805263157894736,0.9304735921884588
0.751,0.001,0.501,0.7321052631578947,0.9646424930500372
0.751,0.001,0.501,0.7836842105263158,0.9977899464486786
0.751,0.001,0.501,0.8352631578947368,1.0308367919509847
0.751,0.001,0.501,0.8868421052631579,1.0656709844949903
0.751,0.001,0.501,0.9384210526315789,1.1063205601967372
0.751,0.001,0.501,0.99,1.1662442270083861
0.751,0.001,0.626,0.01,0.5220728061515125
0.751,0.001,0.626,0.06157894736842105,0.5387018978129232
0.751,0.001,0.626,0.11315789473684211,0.5591255735056118
0.751,0.001,0.626,0.16473684210526315,0.5830636047585416
0.751,0.001,0.626,0.2163157894736842,0.6102608090040285
0.751,0.001,0.626,0.26789473684210524,0.6404344102209394
0.751,0.001,0.626,0.3194736842105263,0.6732350540157994
0.751,0.001,0.626,0.37105263157894736,0.7082217966866451
0.751,0.001,0.626,0.4226315789473684,0.7448542080545728
0.751,0.001,0.626,0.47421052631578947,0.7825056558865713
0.751,0.001,0.626,0.5257894736842105,0.8205007169418197
0.751,0.001,0.626,0.5773684210526315,0.8581766505218233
0.751,0.001,0.626,0.6289473684210526,0.8949650045322461
0.751,0.001,0.626,0.6805263157894736,0.9304868585241555
0.751,0.001,0.626,0.7321052631578947,0.9646572092478265
0.751,0.001,0.626,0.7836842105263158,0.9978055710005487
0.751,0.001,0.626,0.8352631578947368,1.0308529232508614
0.751,0.001,0.626,0.8868421052631579,1.065687349637304
0.751,0.001,0.626,0.9384210526315789,1.1063369984770222
0.751,0.001,0.626,0.99,1.1662606730016805
0.751,0.001,0.751,0.01,0.5218942208091828
0.751,0.001,0.751,0.06157894736842105,0.5385726150450978
0.751,0.001,0.751,0.11315789473684211,0.5590317586237783
0.751,0.001,0.751,0.16473684210526315,0.5829958748524602
0.751,0.001,0.751,0.2163157894736842,0.6102126725648618
0.751,0.001,0.751,0.26789473684210524,0.6404012794974641
0.751,0.001,0.751,0.3194736842105263,0.673213606591065
0.751,0.001,0.751,0.37105263157894736,0.7082095565084625
0.751,0.001,0.751,0.4226315789473684,0.744849268717636
0.751,0.001,0.751,0.47421052631578947,0.7825064991735609
0.751,0.001,0.751,0.5257894736842105,0.82050609706776
0.751,0.001,0.751,0.5773684210526315,0.8581855243453229
0.751,0.001,0.751,0.6289473684210526,0.894976493268953
0.751,0.001,0.751,0.6805263157894736,0.930500229335284
0.751,0.001,0.751,0.7321052631578947,0.9646718670407055
0.751,0.001,0.751,0.7836842105263158,0.9978210528768647
0.751,0.001,0.751,0.8352631578947368,1.030868890632639
0.751,0.001,0.751,0.8868421052631579,1.0657035759633757
0.751,0.001,0.751,0.9384210526315789,1.1063533530786689
0.751,0.001,0.751,0.99,1.1662771051886551
0.751,0.001,0.876,0.01,0.5217237881521606
0.751,0.001,0.876,0.06157894736842105,0.5384508277546747
0.751,0.001,0.876,0.11315789473684211,0.5589445293579254
0.751,0.001,0.876,0.16473684210526315,0.582933767362233
0.751,0.001,0.876,0.2163157894736842,0.6101692314177267
0.751,0.001,0.876,0.26789473684210524,0.6403719895660336
0.751,0.001,0.876,0.3194736842105263,0.6731952305042519
0.751,0.001,0.876,0.37105263157894736,0.7081997058373548
0.751,0.001,0.876,0.4226315789473684,0.7448461241276552
0.751,0.001,0.876,0.47421052631578947,0.7825086285051799
0.751,0.001,0.876,0.5257894736842105,0.8205123396192842
0.751,0.001,0.876,0.5773684210526315,0.8581949205361004
0.751,0.001,0.876,0.6289473684210526,0.8949882448507891
0.751,0.001,0.876,0.6805263157894736,0.9305136786717019
0.751,0.001,0.876,0.7321052631578947,0.9646864862717868
0.751,0.001,0.876,0.7836842105263158,0.9978364360140217
0.751,0.001,0.876,0.8352631578947368,1.030884744134446
0.751,0.001,0.876,0.8868421052631579,1.0657197059558459
0.751,0.001,0.876,0.9384210526315789,1.1063696497600382
0.751,0.001,0.876,0.99,1.1662935278493425
0.751,0.126,0.001,0.01,0.5052749772527654
0.751,0.126,0.001,0.06157894736842105,0.5115946967585989
0.751,0.126,0.001,0.11315789473684211,0.5204500003517665
0.751,0.126,0.001,0.16473684210526315,0.531602257173692
0.751,0.126,0.001,0.2163157894736842,0.544926421390818
0.751,0.126,0.001,0.26789473684210524,0.5603812639318542
0.751,0.126,0.001,0.3194736842105263,0.5779920195218984
