k1,k2,k3,p,r,value
0.85,0.43,0.22,0.57,0.2738853503184714,1.2247505022607923
0.85,0.43,0.22,0.64,0.2195121951219512,1.085072941510365
0.85,0.43,0.22,0.71,0.16959064327485382,0.9563724903784374
0.85,0.43,0.22,0.78,0.12359550561797751,0.8378039127785373
0.85,0.43,0.22,0.85,0.08108108108108109,0.7279802923633119
0.85,0.43,0.22,0.92,0.04166666666666665,0.6244551554725781
0.85,0.43,0.22,0.99,0.005025125628140708,0.5192193316529612
0.85,0.43,0.29,0.01,0.9801980198019802,2.5462266678583685
0.85,0.43,0.29,0.08,0.8518518518518519,2.4122896680428827
0.85,0.43,0.29,0.15,0.7391304347826088,2.248890380404152
0.85,0.43,0.29,0.22,0.639344262295082,2.070935885209396
0.85,0.43,0.29,0.29,0.5503875968992248,1.888890716073906
0.85,0.43,0.29,0.36,0.4705882352941177,1.7097395557273094
0.85,0.43,0.29,0.43,0.39860139860139865,1.5378748046862052
0.85,0.43,0.29,0.5,0.3333333333333333,1.3758225979301608
0.85,0.43,0.29,0.57,0.2738853503184714,1.224796871221752
0.85,0.43,0.29,0.64,0.2195121951219512,1.0850994011836192
0.85,0.43,0.29,0.71,0.16959064327485382,0.9563869510963232
0.85,0.43,0.29,0.78,0.12359550561797751,0.8378113200632273
0.85,0.43,0.29,0.85,0.08108108108108109,0.7279836817243264
0.85,0.43,0.29,0.92,0.04166666666666665,0.6244563561730243
0.85,0.43,0.29,0.99,0.005025125628140708,0.5192194285791847
0.85,0.43,0.36,0.01,0.9801980198019802,2.547737329208486
0.85,0.43,0.36,0.08,0.8518518518518519,2.413335893385865
0.85,0.43,0.36,0.15,0.7391304347826088,2.249591572021858
0.85,0.43,0.36,0.22,0.639344262295082,2.0713931864360298
0.85,0.43,0.36,0.29,0.5503875968992248,1.8891819858446652
0.85,0.43,0.36,0.36,0.4705882352941177,1.709921108166288
0.85,0.43,0.36,0.43,0.39860139860139865,1.5379856119470992
0.85,0.43,0.36,0.5,0.3333333333333333,1.375888750716343
0.85,0.43,0.36,0.57,0.2738853503184714,1.224835385205762
0.85,0.43,0.36,0.64,0.2195121951219512,1.0851211357627992
0.85,0.43,0.36,0.71,0.16959064327485382,0.9563987072300684
0.85,0.43,0.36,0.78,0.12359550561797751,0.8378172835481754
0.85,0.43,0.36,0.85,0.08108108108108109,0.7279863851996047
0.85,0.43,0.36,0.92,0.04166666666666665,0.6244573053539213
0.85,0.43,0.36,0.99,0.005025125628140708,0.5192195045365933
0.85,0.43,0.43,0.01,0.9801980198019802,2.549202086604149
0.85,0.43,0.43,0.08,0.8518518518518519,2.4143275865540517
0.85,0.43,0.43,0.15,0.7391304347826088,2.250243432003675
0.85,0.43,0.43,0.22,0.639344262295082,2.071811229980309
0.85,0.43,0.43,0.29,0.5503875968992248,1.889444368356469
0.85,0.43,0.43,0.36,0.4705882352941177,1.7100825467468024
0.85,0.43,0.43,0.43,0.39860139860139865,1.538083008741773
0.85,0.43,0.43,0.5,0.3333333333333333,1.3759462929541817
0.85,0.43,0.43,0.57,0.2738853503184714,1.2248685682058271
0.85,0.43,0.43,0.64,0.2195121951219512,1.0851396977646601
0.85,0.43,0.43,0.71,0.16959064327485382,0.9564086651014825
0.85,0.43,0.43,0.78,0.12359550561797751,0.8378222957392407
0.85,0.43,0.43,0.85,0.08108108108108109,0.7279886406155418
0.85,0.43,0.43,0.92,0.04166666666666665,0.6244580915724871
0.85,0.43,0.43,0.99,0.005025125628140708,0.5192195670159818
0.85,0.43,0.5,0.01,0.9801980198019802,2.550625656159138
0.85,0.43,0.5,0.08,0.8518518518518519,2.4152739556321006
0.85,0.43,0.5,0.15,0.7391304347826088,2.2508558224079174
0.85,0.43,0.5,0.22,0.639344262295082,2.0721986528262475
0.85,0.43,0.5,0.29,0.5503875968992248,1.889684646298539
0.85,0.43,0.5,0.36,0.4705882352941177,1.7102288284656062
0.85,0.43,0.5,0.43,0.39860139860139865,1.5381704283930127
0.85,0.43,0.5,0.5,0.3333333333333333,1.3759974989497783
0.85,0.43,0.5,0.57,0.2738853503184714,1.2248978658832899
0.85,0.43,0.5,0.64,0.2195121951219512,1.0851559674075055
0.85,0.43,0.5,0.71,0.16959064327485382,0.9564173338436364
0.85,0.43,0.5,0.78,0.12359550561797751,0.8378266309598605
0.85,0.43,0.5,0.85,0.08108108108108109,0.7279905793841519
0.85,0.43,0.5,0.92,0.04166666666666665,0.6244587633884762
0.85,0.43,0.5,0.99,0.005025125628140708,0.5192196200945278
0.85,0.43,0.57,0.01,0.9801980198019802,2.552011897795145
0.85,0.43,0.57,0.08,0.8518518518518519,2.416181655716265
0.85,0.43,0.57,0.15,0.7391304347826088,2.251435575769725
0.85,0.43,0.57,0.22,0.639344262295082,2.072561282982228
0.85,0.43,0.57,0.29,0.5503875968992248,1.8899073085114964
0.85,0.43,0.57,0.36,0.4705882352941177,1.7103631839894664
0.85,0.43,0.57,0.43,0.39860139860139865,1.5382500804460406
0.85,0.43,0.57,0.5,0.3333333333333333,1.3760438167519737
0.85,0.43,0.57,0.57,0.2738853503184714,1.2249241901541987
0.85,0.43,0.57,0.64,0.2195121951219512,1.0851704953509813
0.85,0.43,0.57,0.71,0.16959064327485382,0.9564250295845085
0.85,0.43,0.57,0.78,0.12359550561797751,0.83783045836253
0.85,0.43,0.57,0.85,0.08108108108108109,0.7279922820081692
0.85,0.43,0.57,0.92,0.04166666666666665,0.6244593503639528
0.85,0.43,0.57,0.99,0.005025125628140708,0.5192196662392932
0.85,0.43,0.64,0.01,0.9801980198019802,2.5533640460216898
0.85,0.43,0.64,0.08,0.8518518518518519,2.4170557273857387
0.85,0.43,0.64,0.15,0.7391304347826088,2.251987682682274
0.85,0.43,0.64,0.22,0.639344262295082,2.0729032827559877
0.85,0.43,0.64,0.29,0.5503875968992248,1.8901155087327233
0.85,0.43,0.64,0.36,0.4705882352941177,1.7104878539888118
0.85,0.43,0.64,0.43,0.39860139860139865,1.5383234811766
0.85,0.43,0.64,0.5,0.3333333333333333,1.3760862311556323
0.85,0.43,0.64,0.57,0.2738853503184714,1.22494815635363
0.85,0.43,0.64,0.64,0.2195121951219512,1.0851836505798702
0.85,0.43,0.64,0.71,0.16959064327485382,0.9564319628146567
0.85,0.43,0.64,0.78,0.12359550561797751,0.8378338899155842
0.85,0.43,0.64,0.85,0.08108108108108109,0.7279938014808929
0.85,0.43,0.64,0.92,0.04166666666666665,0.6244598718560277
0.85,0.43,0.64,0.99,0.005025125628140708,0.5192197070574478
0.85,0.43,0.71,0.01,0.9801980198019802,2.5546848577972376
0.85,0.43,0.71,0.08,0.8518518518518519,2.4179001220334335
0.85,0.43,0.71,0.15,0.7391304347826088,2.2525159338685965
0.85,0.43,0.71,0.22,0.639344262295082,2.0732277526923077
0.85,0.43,0.71,0.29,0.5503875968992248,1.8903115631566152
0.85,0.43,0.71,0.36,0.4705882352941177,1.7106044658673731
0.85,0.43,0.71,0.43,0.39860139860139865,1.5383917218319807
0.85,0.43,0.71,0.5,0.3333333333333333,1.3761254454232201
0.85,0.43,0.71,0.57,0.2738853503184714,1.2249702009399748
0.85,0.43,0.71,0.64,0.2195121951219512,1.0851956932402032
0.85,0.43,0.71,0.71,0.16959064327485382,0.9564382811232215
0.85,0.43,0.71,0.78,0.12359550561797751,0.8378370037283447
0.85,0.43,0.71,0.85,0.08108108108108109,0.727995174593119
0.85,0.43,0.71,0.92,0.04166666666666665,0.6244603412416274
0.85,0.43,0.71,0.99,0.005025125628140708,0.5192197436546233
0.85,0.43,0.78,0.01,0.9801980198019802,2.5559767139545357
0.85,0.43,0.78,0.08,0.8518518518518519,2.418718020058593
0.85,0.43,0.78,0.15,0.7391304347826088,2.253023296969422
0.85,0.43,0.78,0.22,0.639344262295082,2.073537078825918
0.85,0.43,0.78,0.29,0.5503875968992248,1.8904972321719171
0.85,0.43,0.78,0.36,0.4705882352941177,1.7107142444942882
0.85,0.43,0.78,0.43,0.39860139860139865,1.5384556171771564
0.85,0.43,0.78,0.5,0.3333333333333333,1.376161981066418
0.85,0.43,0.78,0.57,0.2738853503184714,1.2249906456517898
0.85,0.43,0.78,0.64,0.2195121951219512,1.0852068140832603
0.85,0.43,0.78,0.71,0.16959064327485382,0.9564440922058637
0.85,0.43,0.78,0.78,0.12359550561797751,0.8378398565408425
0.85,0.43,0.78,0.85,0.08108108108108109,0.727996427956727
0.85,0.43,0.78,0.92,0.04166666666666665,0.6244607681572987
0.85,0.43,0.78,0.99,0.005025125628140708,0.5192197768241875
0.85,0.43,0.85,0.01,0.9801980198019802,2.557241692207082
0.85,0.43,0.85,0.08,0.8518518518518519,2.4195120354017963
0.85,0.43,0.85,0.15,0.7391304347826088,2.253512151811769
0.85,0.43,0.85,0.22,0.639344262295082,2.0738331455889485
0.85,0.43,0.85,0.29,0.5503875968992248,1.8906738907859824
0.85,0.43,0.85,0.36,0.4705882352941177,1.7108181383233365
0.85,0.43,0.85,0.43,0.39860139860139865,1.5385157936204727
0.85,0.43,0.85,0.5,0.3333333333333333,1.376196236605046
0.85,0.43,0.85,0.57,0.2738853503184714,1.2250097350470242
0.85,0.43,0.85,0.64,0.2195121951219512,1.0852171574142462
0.85,0.43,0.85,0.71,0.16959064327485382,0.9564494771825927
0.85,0.43,0.85,0.78,0.12359550561797751,0.8378424909193809
0.85,0.43,0.85,0.85,0.08108108108108109,0.7279975814599386
0.85,0.43,0.85,0.92,0.04166666666666665,0.6244611597785426
0.85,0.43,0.85,0.99,0.005025125628140708,0.5192198071547962
0.85,0.43,0.92,0.01,0.9801980198019802,2.558481621597867
0.85,0.43,0.92,0.08,0.8518518518518519,2.4202843532804135
0.85,0.43,0.92,0.15,0.7391304347826088,2.253984444650979
0.85,0.43,0.92,0.22,0.639344262295082,2.0741174731120937
0.85,0.43,0.92,0.29,0.5503875968992248,1.890842637208138
0.85,0.43,0.92,0.36,0.4705882352941177,1.710916898990062
0.85,0.43,0.92,0.43,0.39860139860139865,1.5385727444020336
0.85,0.43,0.92,0.5,0.3333333333333333,1.376228524124059
0.85,0.43,0.92,0.57,0.2738853503184714,1.2250276597254626
0.85,0.43,0.92,0.64,0.2195121951219512,1.0852268352174175
0.85,0.43,0.92,0.71,0.16959064327485382,0.9564544987576196
0.85,0.43,0.92,0.78,0.12359550561797751,0.8378449396468559
0.85,0.43,0.92,0.85,0.08108108108108109,0.7279986503669265
0.85,0.43,0.92,0.92,0.04166666666666665,0.6244615215941964
0.85,0.43,0.92,0.99,0.005025125628140708,0.5192198350952835
0.85,0.43,0.99,0.01,0.9801980198019802,2.559698124226772
0.85,0.43,0.99,0.08,0.8518518518518519,2.4210368264714823
0.85,0.43,0.99,0.15,0.7391304347826088,2.254441793351246
0.85,0.43,0.99,0.22,0.639344262295082,2.074391309455324
0.85,0.43,0.99,0.29,0.5503875968992248,1.8910043650016934
0.85,0.43,0.99,0.36,0.4705882352941177,1.7110111337525788
0.85,0.43,0.99,0.43,0.39860139860139865,1.5386268656997037
0.85,0.43,0.99,0.5,0.3333333333333333,1.3762590930499288
0.85,0.43,0.99,0.57,0.2738853503184714,1.225044571355899
0.85,0.43,0.99,0.64,0.2195121951219512,1.0852359362552755
0.85,0.43,0.99,0.71,0.16959064327485382,0.956459206454662
0.85,0.43,0.99,0.78,0.12359550561797751,0.8378472285285934
0.85,0.43,0.99,0.85,0.08108108108108109,0.7279996466550638
0.85,0.43,0.99,0.92,0.04166666666666665,0.6244618578982122
0.85,0.43,0.99,0.99,0.005025125628140708,0.5192198609957197
0.85,0.5,0.01,0.01,0.9801980198019802,2.675897064508206
0.85,0.5,0.01,0.08,0.8518518518518519,2.5248696723006763
0.85,0.5,0.01,0.15,0.7391304347826088,2.344229091731849
0.85,0.5,0.01,0.22,0.639344262295082,2.1499700384984255
0.85,0.5,0.01,0.29,0.5503875968992248,1.9531532235527935
0.85,0.5,0.01,0.36,0.4705882352941177,1.7610234358746961
0.85,0.5,0.01,0.43,0.39860139860139865,1.5780184487595337
0.85,0.5,0.01,0.5,0.3333333333333333,1.4065821948236588
0.85,0.5,0.01,0.57,0.2738853503184714,1.247778072832685
0.85,0.5,0.01,0.64,0.2195121951219512,1.1017275233233583
0.85,0.5,0.01,0.71,0.16959064327485382,0.9679012172392318
0.85,0.5,0.01,0.78,0.12359550561797751,0.8452734664952763
0.85,0.5,0.01,0.85,0.08108108108108109,0.7322949084598114
0.85,0.5,0.01,0.92,0.04166666666666665,0.6263799549799622
0.85,0.5,0.01,0.99,0.005025125628140708,0.5194144493153714
0.85,0.5,0.08,0.01,0.9801980198019802,2.6777284375376276
0.85,0.5,0.08,0.08,0.8518518518518519,2.5265372996848185
0.85,0.5,0.08,0.15,0.7391304347826088,2.345651003653078
0.85,0.5,0.08,0.22,0.639344262295082,2.151116868132295
0.85,0.5,0.08,0.29,0.5503875968992248,1.9540347585335232
0.85,0.5,0.08,0.36,0.4705882352941177,1.761672743691645
0.85,0.5,0.08,0.43,0.39860139860139865,1.578478378039243
0.85,0.5,0.08,0.5,0.3333333333333333,1.4068960366442402
0.85,0.5,0.08,0.57,0.2738853503184714,1.2479842717784848
0.85,0.5,0.08,0.64,0.2195121951219512,1.10185748129339
0.85,0.5,0.08,0.71,0.16959064327485382,0.967979075336955
0.85,0.5,0.08,0.78,0.12359550561797751,0.8453169338999293
0.85,0.5,0.08,0.85,0.08108108108108109,0.732316494859838
0.85,0.5,0.08,0.92,0.04166666666666665,0.6263882305698565
0.85,0.5,0.08,0.99,0.005025125628140708,0.5194151709726866
0.85,0.5,0.15,0.01,0.9801980198019802,2.679456345016046
0.85,0.5,0.15,0.08,0.8518518518518519,2.527901052746973
0.85,0.5,0.15,0.15,0.7391304347826088,2.3466734754060656
0.85,0.5,0.15,0.22,0.639344262295082,2.151851506466814
0.85,0.5,0.15,0.29,0.5503875968992248,1.9545437815316618
0.85,0.5,0.15,0.36,0.4705882352941177,1.7620143288617793
0.85,0.5,0.15,0.43,0.39860139860139865,1.578700924523866
0.85,0.5,0.15,0.5,0.3333333333333333,1.4070368839144676
0.85,0.5,0.15,0.57,0.2738853503184714,1.2480707181349553
0.85,0.5,0.15,0.64,0.2195121951219512,1.1019086834598077
0.85,0.5,0.15,0.71,0.16959064327485382,0.9680080432369476
0.85,0.5,0.15,0.78,0.12359550561797751,0.8453322636241354
0.85,0.5,0.15,0.85,0.08108108108108109,0.7323237309803905
0.85,0.5,0.15,0.92,0.04166666666666665,0.6263908723548774
0.85,0.5,0.15,0.99,0.005025125628140708,0.5194153906073955
0.85,0.5,0.22,0.01,0.9801980198019802,2.6811107738582436
0.85,0.5,0.22,0.08,0.8518518518518519,2.5291268346513363
0.85,0.5,0.22,0.15,0.7391304347826088,2.3475436554365796
0.85,0.5,0.22,0.22,0.639344262295082,2.152447790776572
0.85,0.5,0.22,0.29,0.5503875968992248,1.954940223470981
0.85,0.5,0.22,0.36,0.4705882352941177,1.7622709030353176
0.85,0.5,0.22,0.43,0.39860139860139865,1.5788628231074116
0.85,0.5,0.22,0.5,0.3333333333333333,1.4071364686062129
0.85,0.5,0.22,0.57,0.2738853503184714,1.2481302906265928
0.85,0.5,0.22,0.64,0.2195121951219512,1.1019431527707875
0.85,0.5,0.22,0.71,0.16959064327485382,0.9680271280284916
0.85,0.5,0.22,0.78,0.12359550561797751,0.8453421612910219
0.85,0.5,0.22,0.85,0.08108108108108109,0.7323283143306312
0.85,0.5,0.22,0.92,0.04166666666666665,0.626392515131037
0.85,0.5,0.22,0.99,0.005025125628140708,0.5194155247627243
0.85,0.5,0.29,0.01,0.9801980198019802,2.682704242956511
0.85,0.5,0.29,0.08,0.8518518518518519,2.530260516483793
0.85,0.5,0.29,0.15,0.7391304347826088,2.3483209432110783
0.85,0.5,0.29,0.22,0.639344262295082,2.152964664812407
0.85,0.5,0.29,0.29,0.5503875968992248,1.9552750083663195
0.85,0.5,0.29,0.36,0.4705882352941177,1.762482664468716
0.85,0.5,0.29,0.43,0.39860139860139865,1.5789937608525246
0.85,0.5,0.29,0.5,0.3333333333333333,1.4072155603367005
0.85,0.5,0.29,0.57,0.2738853503184714,1.248176833353826
0.85,0.5,0.29,0.64,0.2195121951219512,1.1019696809151531
0.85,0.5,0.29,0.71,0.16959064327485382,0.9680416125314224
0.85,0.5,0.29,0.78,0.12359550561797751,0.8453495753781728
0.85,0.5,0.29,0.85,0.08108108108108109,0.7323317050661946
0.85,0.5,0.29,0.92,0.04166666666666665,0.6263937159531237
0.85,0.5,0.29,0.99,0.005025125628140708,0.5194156216888242
0.85,0.5,0.36,0.01,0.9801980198019802,2.6842449235938926
0.85,0.5,0.36,0.08,0.8518518518518519,2.531324924482055
0.85,0.5,0.36,0.15,0.7391304347826088,2.3490326230220155
0.85,0.5,0.36,0.22,0.639344262295082,2.1534277522618455
0.85,0.5,0.36,0.29,0.5503875968992248,1.9555693358752846
0.85,0.5,0.36,0.36,0.4705882352941177,1.7626657630231222
0.85,0.5,0.36,0.43,0.39860139860139865,1.5791053132145585
0.85,0.5,0.36,0.5,0.3333333333333333,1.407282052801734
0.85,0.5,0.36,0.57,0.2738853503184714,1.248215491990206
0.85,0.5,0.36,0.64,0.2195121951219512,1.1019914718447672
0.85,0.5,0.36,0.71,0.16959064327485382,0.968053388032514
0.85,0.5,0.36,0.78,0.12359550561797751,0.8453555443469556
0.85,0.5,0.36,0.85,0.08108108108108109,0.7323344096390922
0.85,0.5,0.36,0.92,0.04166666666666665,0.6263946652302574
0.85,0.5,0.36,0.99,0.005025125628140708,0.5194156976461435
0.85,0.5,0.43,0.01,0.9801980198019802,2.6857388858636053
0.85,0.5,0.43,0.08,0.8518518518518519,2.532333910842386
0.85,0.5,0.43,0.15,0.7391304347826088,2.3496942655088215
0.85,0.5,0.43,0.22,0.639344262295082,2.1538511019244355
0.85,0.5,0.43,0.29,0.5503875968992248,1.9558344809136932
0.85,0.5,0.43,0.36,0.4705882352941177,1.7628285800806403
0.85,0.5,0.43,0.43,0.39860139860139865,1.5792033664855145
0.85,0.5,0.43,0.5,0.3333333333333333,1.4073398911175214
0.85,0.5,0.43,0.57,0.2738853503184714,1.2482487998424459
0.85,0.5,0.43,0.64,0.2195121951219512,1.1020100820443641
0.85,0.5,0.43,0.71,0.16959064327485382,0.9680633623295938
0.85,0.5,0.43,0.78,0.12359550561797751,0.8453605611520105
0.85,0.5,0.43,0.85,0.08108108108108109,0.7323366659715833
0.85,0.5,0.43,0.92,0.04166666666666665,0.6263954515286208
0.85,0.5,0.43,0.99,0.005025125628140708,0.5194157601254481
0.85,0.5,0.5,0.01,0.9801980198019802,2.687190924041804
0.85,0.5,0.5,0.08,0.8518518518518519,2.5332968316554236
0.85,0.5,0.5,0.15,0.7391304347826088,2.350315872336653
0.85,0.5,0.5,0.22,0.639344262295082,2.154243455440115
0.85,0.5,0.5,0.29,0.5503875968992248,1.956077294912065
0.85,0.5,0.5,0.36,0.4705882352941177,1.7629761136474258
0.85,0.5,0.5,0.43,0.39860139860139865,1.5792913765319794
0.85,0.5,0.5,0.5,0.3333333333333333,1.4073913610433673
0.85,0.5,0.5,0.57,0.2738853503184714,1.2482782079166972
0.85,0.5,0.5,0.64,0.2195121951219512,1.1020263939856663
0.85,0.5,0.5,0.71,0.16959064327485382,0.9680720453860561
0.85,0.5,0.5,0.78,0.12359550561797751,0.8453649003669645
0.85,0.5,0.5,0.85,0.08108108108108109,0.7323386055286565
0.85,0.5,0.5,0.92,0.04166666666666665,0.626396123412841
0.85,0.5,0.5,0.99,0.005025125628140708,0.5194158132039217
0.85,0.5,0.57,0.01,0.9801980198019802,2.688604962256589
0.85,0.5,0.57,0.08,0.8518518518518519,2.5342204488919826
0.85,0.5,0.57,0.15,0.7391304347826088,2.350904372824804
0.85,0.5,0.57,0.22,0.639344262295082,2.1546107115413253
0.85,0.5,0.57,0.29,0.5503875968992248,1.9563023122895453
0.85,0.5,0.57,0.36,0.4705882352941177,1.7631116211710776
0.85,0.5,0.57,0.43,0.39860139860139865,1.5793715674356719
0.85,0.5,0.57,0.5,0.3333333333333333,1.4074379179333096
0.85,0.5,0.57,0.57,0.2738853503184714,1.2483046315058859
0.85,0.5,0.57,0.64,0.2195121951219512,1.102040959740044
0.85,0.5,0.57,0.71,0.16959064327485382,0.9680797538460864
0.85,0.5,0.57,0.78,0.12359550561797751,0.8453687312986893
0.85,0.5,0.57,0.85,0.08108108108108109,0.7323403088455285
0.85,0.5,0.57,0.92,0.04166666666666665,0.6263967104479451
0.85,0.5,0.57,0.99,0.005025125628140708,0.5194158593486335
0.85,0.5,0.64,0.01,0.9801980198019802,2.689984289116442
0.85,0.5,0.64,0.08,0.8518518518518519,2.535109884088204
0.85,0.5,0.64,0.15,0.7391304347826088,2.351464828330034
0.85,0.5,0.64,0.22,0.639344262295082,2.15495708312279
0.85,0.5,0.64,0.29,0.5503875968992248,1.9565127188614664
0.85,0.5,0.64,0.36,0.4705882352941177,1.7632373619292938
0.85,0.5,0.64,0.43,0.39860139860139865,1.579445465464799
0.85,0.5,0.64,0.5,0.3333333333333333,1.407480551558308
0.85,0.5,0.64,0.57,0.2738853503184714,1.2483286882266986
0.85,0.5,0.64,0.64,0.2195121951219512,1.102054149239195
0.85,0.5,0.64,0.71,0.16959064327485382,0.9680866985441354
0.85,0.5,0.64,0.78,0.12359550561797751,0.8453721660180054
0.85,0.5,0.64,0.85,0.08108108108108109,0.7323418289369501
0.85,0.5,0.64,0.92,0.04166666666666665,0.6263972319930575
0.85,0.5,0.64,0.99,0.005025125628140708,0.5194159001667413
0.85,0.5,0.71,0.01,0.9801980198019802,2.6913317079851833
0.85,0.5,0.71,0.08,0.8518518518518519,2.535969152153573
0.85,0.5,0.71,0.15,0.7391304347826088,2.3520010833912757
0.85,0.5,0.71,0.22,0.639344262295082,2.1552857084699637
0.85,0.5,0.71,0.29,0.5503875968992248,1.9567108544203027
0.85,0.5,0.71,0.36,0.4705882352941177,1.7633549768619403
0.85,0.5,0.71,0.43,0.39860139860139865,1.5795141690689567
0.85,0.5,0.71,0.5,0.3333333333333333,1.4075199687389786
0.85,0.5,0.71,0.57,0.2738853503184714,1.2483508161579824
0.85,0.5,0.71,0.64,0.2195121951219512,1.1020662232975038
0.85,0.5,0.71,0.71,0.16959064327485382,0.9680930273107711
0.85,0.5,0.71,0.78,0.12359550561797751,0.8453752827055072
0.85,0.5,0.71,0.85,0.08108108108108109,0.732343202608531
0.85,0.5,0.71,0.92,0.04166666666666665,0.6263977014264062
0.85,0.5,0.71,0.99,0.005025125628140708,0.5194159367638398
0.85,0.5,0.78,0.01,0.9801980198019802,2.6926496400397824
0.85,0.5,0.78,0.08,0.8518518518518519,2.5368014846779534
0.85,0.5,0.78,0.15,0.7391304347826088,2.3525161478381342
0.85,0.5,0.78,0.22,0.639344262295082,2.1555990027049177
0.85,0.5,0.78,0.29,0.5503875968992248,1.9568984973176056
0.85,0.5,0.78,0.36,0.4705882352941177,1.7634657010415467
0.85,0.5,0.78,0.43,0.39860139860139865,1.5795784983980337
0.85,0.5,0.78,0.5,0.3333333333333333,1.407556693628746
0.85,0.5,0.78,0.57,0.2738853503184714,1.248371338233893
0.85,0.5,0.78,0.64,0.2195121951219512,1.102077373156733
0.85,0.5,0.78,0.71,0.16959064327485382,0.9680988480180268
0.85,0.5,0.78,0.78,0.12359550561797751,0.8453781381531762
0.85,0.5,0.78,0.85,0.08108108108108109,0.7323444564829793
0.85,0.5,0.78,0.92,0.04166666666666665,0.6263981283855298
0.85,0.5,0.78,0.99,0.005025125628140708,0.5194159699333663
0.85,0.5,0.85,0.01,0.9801980198019802,2.6939401984419593
0.85,0.5,0.85,0.08,0.8518518518518519,2.5376095377449417
0.85,0.5,0.85,0.15,0.7391304347826088,2.3530124353797817
0.85,0.5,0.85,0.22,0.639344262295082,2.155898873266664
0.85,0.5,0.85,0.29,0.5503875968992248,1.9570770366113184
0.85,0.5,0.85,0.36,0.4705882352941177,1.7635704908334242
0.85,0.5,0.85,0.43,0.39860139860139865,1.5796390840055032
0.85,0.5,0.85,0.5,0.3333333333333333,1.4075911267685717
0.85,0.5,0.85,0.57,0.2738853503184714,1.248390499922091
0.85,0.5,0.85,0.64,0.2195121951219512,1.1020877434933922
0.85,0.5,0.85,0.71,0.16959064327485382,0.9681042419186747
0.85,0.5,0.85,0.78,0.12359550561797751,0.8453807749663103
0.85,0.5,0.85,0.85,0.08108108108108109,0.7323456104565316
0.85,0.5,0.85,0.92,0.04166666666666665,0.6263985200466231
0.85,0.5,0.85,0.99,0.005025125628140708,0.5194160002639461
0.85,0.5,0.92,0.01,0.9801980198019802,2.6952052436496707
0.85,0.5,0.92,0.08,0.8518518518518519,2.538395531868682
0.85,0.5,0.92,0.15,0.7391304347826088,2.3534919200225826
0.85,0.5,0.92,0.22,0.639344262295082,2.1561868588713793
0.85,0.5,0.92,0.29,0.5503875968992248,1.9572475817488604
0.85,0.5,0.92,0.36,0.4705882352941177,1.7636701041509193
0.85,0.5,0.92,0.43,0.39860139860139865,1.5796964223990484
0.85,0.5,0.92,0.5,0.3333333333333333,1.4076235818277043
0.85,0.5,0.92,0.57,0.2738853503184714,1.2484084925319507
0.85,0.5,0.92,0.64,0.2195121951219512,1.1020974465802134
0.85,0.5,0.92,0.71,0.16959064327485382,0.9681092718197579
0.85,0.5,0.92,0.78,0.12359550561797751,0.8453832259577467
0.85,0.5,0.92,0.85,0.08108108108108109,0.7323466797995075
0.85,0.5,0.92,0.92,0.04166666666666665,0.6263988818991311
0.85,0.5,0.92,0.99,0.005025125628140708,0.5194160282043991
0.85,0.5,0.99,0.01,0.9801980198019802,2.696446425806114
0.85,0.5,0.99,0.08,0.8518518518518519,2.5391613498146395
0.85,0.5,0.99,0.15,0.7391304347826088,2.3539562427352436
0.85,0.5,0.99,0.22,0.639344262295082,2.156464222860066
0.85,0.5,0.99,0.29,0.5503875968992248,1.957411035448974
0.85,0.5,0.99,0.36,0.4705882352941177,1.7637651533299117
0.85,0.5,0.99,0.43,0.39860139860139865,1.5797509123840738
0.85,0.5,0.99,0.5,0.3333333333333333,1.4076543094998568
0.85,0.5,0.99,0.57,0.2738853503184714,1.2484254682974134
0.85,0.5,0.99,0.64,0.2195121951219512,1.1021065714084348
0.85,0.5,0.99,0.71,0.16959064327485382,0.9681139873261557
0.85,0.5,0.99,0.78,0.12359550561797751,0.8453855169565943
0.85,0.5,0.99,0.85,0.08108108108108109,0.7323476764941566
0.85,0.5,0.99,0.92,0.04166666666666665,0.6263992182374123
0.85,0.5,0.99,0.99,0.005025125628140708,0.5194160541048001
0.85,0.57,0.01,0.01,0.9801980198019802,2.8118546382760936
0.85,0.57,0.01,0.08,0.8518518518518519,2.64031635167472
0.85,0.57,0.01,0.15,0.7391304347826088,2.440021052341727
0.85,0.57,0.01,0.22,0.639344262295082,2.227908445407449
0.85,0.57,0.01,0.29,0.5503875968992248,2.0154510436306428
0.85,0.57,0.01,0.36,0.4705882352941177,1.8099721363936458
0.85,0.57,0.01,0.43,0.39860139860139865,1.6157974947540508
0.85,0.57,0.01,0.5,0.3333333333333333,1.435163067914087
0.85,0.57,0.01,0.57,0.2738853503184714,1.268887148005275
0.85,0.57,0.01,0.64,0.2195121951219512,1.1168434260299969
0.85,0.57,0.01,0.71,0.16959064327485382,0.9782709008247061
0.85,0.57,0.01,0.78,0.12359550561797751,0.8519373518049149
0.85,0.57,0.01,0.85,0.08108108108108109,0.7361156696530244
0.85,0.57,0.01,0.92,0.04166666666666665,0.6280729577192026
0.85,0.57,0.01,0.99,0.005025125628140708,0.5195850139664904
0.85,0.57,0.08,0.01,0.9801980198019802,2.8137195628332776
0.85,0.57,0.08,0.08,0.8518518518518519,2.6420102817400615
0.85,0.57,0.08,0.15,0.7391304347826088,2.4414620194170364
